date,ingredient,unit,shelf_life_days,supplier_lead_time_days,pack_price_rs,opening_stock,consumption_mean_7d,consumption_std_7d,consumption_mean_14d,consumption_mean_28d,consumption_trend,volatility_ratio,coverage_days,days_since_purchase,incoming_qty_7d,day_of_week,month,festival_effect,is_monsoon,stockout_today,days_to_stockout,risk_class
2026-01-06,Momo Wrapper,pcs,5,2,180,0.0,983.4065,879.0153,1291.5817,1297.172,0.7581,0.8938,0.0,7,9900.0,1,1,none,0,1,1,URGENT
2026-01-06,Noodles,kg,120,3,150,33.4391,10.3999,1.5894,11.2763,11.0073,0.9448,0.1528,3.2153,6,82.0,1,1,none,0,0,17,SAFE
2026-01-06,Onion,kg,21,2,90,24.6852,9.9564,1.5212,10.5382,9.2855,1.0723,0.1528,2.4793,13,86.0,1,1,none,0,0,40,SAFE
2026-01-06,Potato,kg,30,2,70,95.1724,11.3222,2.0394,11.2612,11.4326,0.9903,0.1801,8.4058,1,0.0,1,1,none,0,0,61,SAFE
2026-01-06,Soda Water,L,180,3,70,158.9941,13.7998,3.6441,11.188,11.3129,1.2198,0.2641,11.5215,6,0.0,1,1,none,0,0,31,SAFE
2026-01-06,Sugar,kg,365,3,110,59.6545,7.145,1.4976,7.0351,6.8057,1.0499,0.2096,8.3492,0,0.0,1,1,none,0,0,8,SAFE
2026-01-06,Tea Leaves,kg,365,3,650,4.2654,1.7142,0.3644,1.7227,1.6878,1.0157,0.2125,2.4882,6,15.0,1,1,none,0,0,2,URGENT
2026-01-06,Wheat Flour,kg,90,3,85,6.0247,1.7484,0.2263,1.8472,1.7555,0.9959,0.1294,3.4459,6,14.0,1,1,none,0,0,17,SAFE
2026-01-06,Yoghurt,kg,6,1,160,55.513,7.754,3.2274,8.8825,8.8859,0.8726,0.4162,7.1592,2,0.0,1,1,none,0,0,49,SAFE
2026-01-07,Bread Loaf,pcs,3,1,75,48.0,4.8002,4.2881,5.9987,6.0259,0.7966,0.8933,9.9995,0,0.0,2,1,none,0,0,3,URGENT
2026-01-07,Buff Mince,kg,3,1,480,35.0,4.5847,4.0085,6.3963,5.0276,0.9119,0.8743,7.6341,0,0.0,2,1,none,0,0,6,WATCH
2026-01-07,Burger Bun,pcs,4,1,30,127.9466,8.4608,13.4474,17.6167,20.0316,0.4224,1.5894,15.1223,1,0.0,2,1,none,0,0,10,SAFE
2026-01-07,Butter,kg,60,3,780,2.3839,0.3922,0.0688,0.4249,0.4353,0.9009,0.1755,6.0781,4,0.0,2,1,none,0,0,12,SAFE
2026-01-07,Cabbage,kg,8,1,60,118.4247,11.7847,1.4008,12.3739,12.2412,0.9627,0.1189,10.049,0,0.0,2,1,none,0,0,38,SAFE
2026-01-07,Cardamom,kg,240,6,3200,0.5572,0.0596,0.0144,0.0606,0.0544,1.0949,0.2419,9.3521,22,0.0,2,1,none,0,0,9,SAFE
2026-01-07,Cheese Slice,pcs,30,3,22,617.2963,63.1775,11.2161,60.236,62.3463,1.0133,0.1775,9.7708,7,0.0,2,1,none,0,0,22,SAFE
2026-01-07,Chicken Breast,kg,3,1,420,28.0,4.5526,3.9663,5.2433,6.3671,0.715,0.8712,6.1504,0,0.0,2,1,none,0,0,2,URGENT
2026-01-07,Chocolate Cake,pcs,4,2,900,20.7878,1.6127,1.4329,2.3178,2.0475,0.7876,0.8885,12.8901,1,0.0,2,1,none,0,0,3,URGENT
2026-01-07,Cocoa Powder,kg,240,5,1200,9.168,0.6048,0.223,0.6902,0.6393,0.9461,0.3687,15.1577,2,0.0,2,1,none,0,0,12,SAFE
2026-01-07,Coffee Beans,kg,120,5,1800,55.6304,4.9185,0.675,4.7525,4.6475,1.0583,0.1372,11.3104,5,0.0,2,1,none,0,0,10,SAFE
2026-01-07,Cooking Oil,L,180,3,210,39.5967,5.2959,0.6973,4.8392,5.027,1.0535,0.1317,7.4769,1,0.0,2,1,none,0,0,7,WATCH
2026-01-07,Croissant (frozen),pcs,45,4,55,79.3464,18.3476,4.2079,16.0527,15.3416,1.1959,0.2293,4.3246,9,0.0,2,1,none,0,0,4,WATCH
2026-01-07,Eggs,pcs,21,2,18,309.0157,31.6805,5.9785,30.464,33.2078,0.954,0.1887,9.7541,8,0.0,2,1,none,0,0,184,SAFE
2026-01-07,Ginger,kg,14,1,180,3.0993,0.3543,0.0859,0.3633,0.3504,1.011,0.2424,8.7486,3,0.0,2,1,none,0,0,143,SAFE
2026-01-07,Ice,kg,2,1,60,100.0,12.3563,7.9904,8.2535,10.0388,1.2308,0.6467,8.0931,0,0.0,2,1,none,0,0,2,URGENT
2026-01-07,Lime,kg,10,1,140,15.7609,2.2245,0.5608,2.1886,2.0782,1.0704,0.2521,7.0853,3,0.0,2,1,none,0,0,97,SAFE
2026-01-07,Masala Mix,kg,180,4,900,2.9407,0.2383,0.0572,0.2043,0.2147,1.1099,0.2401,12.3427,6,0.0,2,1,none,0,0,32,SAFE
2026-01-07,Milk,L,4,1,95,212.4162,51.3329,32.9352,55.3577,54.3324,0.9448,0.6416,4.138,3,0.0,2,1,none,0,0,1,URGENT
2026-01-07,Momo Wrapper,pcs,5,2,180,0.0,786.823,922.036,1166.9229,1247.7788,0.6306,1.1718,0.0,8,9900.0,2,1,none,0,1,6,WATCH
2026-01-07,Noodles,kg,120,3,150,22.8091,10.5897,1.4601,11.2834,10.9953,0.9631,0.1379,2.1539,7,82.0,2,1,none,0,0,16,SAFE
2026-01-07,Onion,kg,21,2,90,14.4647,10.0977,1.4111,10.4647,9.302,1.0855,0.1397,1.4325,14,86.0,2,1,none,0,0,39,SAFE
2026-01-07,Potato,kg,30,2,70,85.8874,11.3871,2.0014,11.1174,11.4233,0.9968,0.1758,7.5425,2,0.0,2,1,none,0,0,60,SAFE
2026-01-07,Soda Water,L,180,3,70,147.4013,13.9035,3.5471,11.0567,11.3061,1.2297,0.2551,10.6017,7,0.0,2,1,none,0,0,30,SAFE
2026-01-07,Sugar,kg,365,3,110,53.0754,7.2564,1.3927,7.2968,6.8111,1.0654,0.1919,7.3143,1,0.0,2,1,none,0,0,7,WATCH
2026-01-07,Tea Leaves,kg,365,3,650,2.6286,1.7585,0.3202,1.7801,1.6897,1.0407,0.1821,1.4948,7,15.0,2,1,none,0,0,1,URGENT
2026-01-07,Wheat Flour,kg,90,3,85,4.1511,1.7761,0.1851,1.8319,1.7388,1.0215,0.1042,2.3372,7,14.0,2,1,none,0,0,16,SAFE
2026-01-07,Yoghurt,kg,6,1,160,46.0279,7.71,3.2189,8.859,8.8698,0.8692,0.4175,5.9699,3,0.0,2,1,none,0,0,48,SAFE
2026-01-08,Bread Loaf,pcs,3,1,75,41.4976,4.6879,4.2036,6.5376,6.1015,0.7683,0.8967,8.8521,1,0.0,3,1,none,0,0,2,URGENT
2026-01-08,Buff Mince,kg,3,1,480,26.1992,5.8111,3.7211,6.1102,5.3342,1.0894,0.6403,4.5085,1,0.0,3,1,none,0,0,5,WATCH
2026-01-08,Burger Bun,pcs,4,1,30,95.7745,13.7021,16.0303,16.5944,19.7692,0.6931,1.1699,6.9898,2,0.0,3,1,none,0,0,9,SAFE
2026-01-08,Butter,kg,60,3,780,2.0434,0.3849,0.0672,0.4022,0.4391,0.8765,0.1747,5.3086,5,0.0,3,1,none,0,0,11,SAFE
2026-01-08,Cabbage,kg,8,1,60,108.2067,11.5696,1.4415,11.8244,12.244,0.9449,0.1246,9.3526,1,0.0,3,1,none,0,0,37,SAFE
2026-01-08,Cardamom,kg,240,6,3200,0.5059,0.0602,0.014,0.0581,0.0553,1.0893,0.2332,8.3977,23,0.0,3,1,none,0,0,8,SAFE
2026-01-08,Cheese Slice,pcs,30,3,22,559.315,63.785,11.2222,57.2004,62.3464,1.0231,0.1759,8.7688,8,0.0,3,1,none,0,0,21,SAFE
2026-01-08,Chicken Breast,kg,3,1,420,19.8043,5.7791,3.6865,4.8602,6.3571,0.9091,0.6379,3.4269,1,0.0,3,1,none,0,0,1,URGENT
2026-01-08,Chocolate Cake,pcs,4,2,900,17.8433,1.4466,1.358,2.1459,2.0226,0.7152,0.9388,12.3348,2,0.0,3,1,none,0,0,2,URGENT
2026-01-08,Cocoa Powder,kg,240,5,1200,8.7438,0.5512,0.2309,0.6294,0.6304,0.8744,0.4189,15.8641,3,0.0,3,1,none,0,0,11,SAFE
2026-01-08,Coffee Beans,kg,120,5,1800,50.8696,4.7795,0.7164,4.5131,4.7959,0.9966,0.1499,10.6433,6,0.0,3,1,none,0,0,9,SAFE
2026-01-08,Cooking Oil,L,180,3,210,34.7119,5.1793,0.7077,4.6078,5.016,1.0326,0.1366,6.702,2,0.0,3,1,none,0,0,6,WATCH
2026-01-08,Croissant (frozen),pcs,45,4,55,63.2624,18.1459,4.291,17.1805,15.4807,1.1722,0.2365,3.4863,10,0.0,3,1,none,0,0,3,URGENT
2026-01-08,Eggs,pcs,21,2,18,283.9206,31.0965,5.8747,28.5305,33.5375,0.9272,0.1889,9.1303,9,0.0,3,1,none,0,0,183,SAFE
2026-01-08,Ginger,kg,14,1,180,2.7938,0.3569,0.0847,0.3477,0.3473,1.0277,0.2373,7.8274,4,0.0,3,1,none,0,0,142,SAFE
2026-01-08,Ice,kg,2,1,60,82.9834,11.8448,7.7015,9.3064,10.0227,1.1818,0.6502,7.0059,1,0.0,3,1,none,0,0,1,URGENT
2026-01-08,Lime,kg,10,1,140,14.0382,2.1624,0.5284,2.0784,2.0842,1.0375,0.2444,6.492,4,0.0,3,1,none,0,0,96,SAFE
2026-01-08,Masala Mix,kg,180,4,900,2.7371,0.2406,0.0562,0.1944,0.2129,1.1304,0.2336,11.3755,7,0.0,3,1,none,0,0,31,SAFE
2026-01-08,Milk,L,4,1,95,0.0,39.5616,34.4199,46.6028,51.5567,0.7673,0.87,0.0,4,0.0,3,1,none,0,1,1,URGENT
2026-01-08,Momo Wrapper,pcs,5,2,180,9900.0,764.1832,901.5525,1098.4076,1302.1078,0.5869,1.1798,12.955,0,0.0,3,1,none,0,0,5,WATCH
2026-01-08,Noodles,kg,120,3,150,12.6897,10.3873,1.5135,10.8598,11.0209,0.9425,0.1457,1.2216,8,82.0,3,1,none,0,0,15,SAFE
2026-01-08,Onion,kg,21,2,90,91.0849,9.9932,1.434,10.0463,9.2763,1.0773,0.1435,9.1147,0,0.0,3,1,none,0,0,38,SAFE
2026-01-08,Potato,kg,30,2,70,75.4916,10.9124,2.0263,10.4945,11.3881,0.9582,0.1857,6.9179,3,0.0,3,1,none,0,0,59,SAFE
2026-01-08,Soda Water,L,180,3,70,136.5504,13.5023,3.3426,10.3645,11.342,1.1905,0.2476,10.1132,8,0.0,3,1,none,0,0,29,SAFE
2026-01-08,Sugar,kg,365,3,110,46.845,7.1236,1.4328,6.9602,6.7892,1.0493,0.2011,6.576,2,0.0,3,1,none,0,0,6,WATCH
2026-01-08,Tea Leaves,kg,365,3,650,1.079,1.6688,0.4001,1.667,1.6647,1.0025,0.2398,0.6465,8,15.0,3,1,none,0,1,9,SAFE
2026-01-08,Wheat Flour,kg,90,3,85,2.5973,1.7267,0.1549,1.7748,1.742,0.9912,0.0897,1.5041,8,14.0,3,1,none,0,0,15,SAFE
2026-01-08,Yoghurt,kg,6,1,160,37.8286,7.6364,3.2041,8.2646,8.8683,0.8611,0.4196,4.9537,4,0.0,3,1,none,0,0,47,SAFE
2026-01-09,Bread Loaf,pcs,3,1,75,33.9535,4.7758,4.2846,6.524,5.9784,0.7988,0.8972,7.1095,2,0.0,4,1,none,0,0,1,URGENT
2026-01-09,Buff Mince,kg,3,1,480,17.6147,7.5185,3.3904,6.1246,5.7611,1.3051,0.4509,2.3428,2,70.0,4,1,none,0,0,4,WATCH
2026-01-09,Burger Bun,pcs,4,1,30,59.0854,19.7767,17.6609,17.5956,20.0126,0.9882,0.893,2.9876,3,182.0,4,1,none,0,0,8,SAFE
2026-01-09,Butter,kg,60,3,780,1.6655,0.3985,0.0704,0.4036,0.4348,0.9166,0.1766,4.1794,6,3.0,4,1,none,0,0,10,SAFE
2026-01-09,Cabbage,kg,8,1,60,89.0,12.2248,2.1478,12.1112,12.3606,0.989,0.1757,7.2803,2,0.0,4,1,none,0,0,36,SAFE
2026-01-09,Cardamom,kg,240,6,3200,0.4516,0.0593,0.013,0.0585,0.0578,1.0248,0.2193,7.6189,24,0.0,4,1,none,0,0,7,WATCH
2026-01-09,Cheese Slice,pcs,30,3,22,493.5954,65.582,12.5168,58.1662,62.1474,1.0553,0.1909,7.5264,9,0.0,4,1,none,0,0,20,SAFE
2026-01-09,Chicken Breast,kg,3,1,420,11.2187,7.3817,3.2369,5.6616,6.3314,1.1659,0.4385,1.5198,2,74.0,4,1,none,0,1,4,WATCH
2026-01-09,Chocolate Cake,pcs,4,2,900,16.2657,1.3537,1.2388,2.1267,2.0537,0.6592,0.9151,12.0154,3,0.0,4,1,none,0,0,1,URGENT
2026-01-09,Cocoa Powder,kg,240,5,1200,8.387,0.6296,0.2055,0.6426,0.6364,0.9892,0.3263,13.322,4,0.0,4,1,none,0,0,10,SAFE
2026-01-09,Coffee Beans,kg,120,5,1800,46.7143,4.9051,0.858,4.5963,4.8244,1.0167,0.1749,9.5236,7,0.0,4,1,none,0,0,8,SAFE
2026-01-09,Cooking Oil,L,180,3,210,29.9449,5.285,0.86,4.8419,5.047,1.0471,0.1627,5.6661,3,0.0,4,1,none,0,0,5,WATCH
2026-01-09,Croissant (frozen),pcs,45,4,55,47.4734,17.1422,3.0285,17.5147,15.5702,1.101,0.1767,2.7694,11,143.0,4,1,none,0,0,2,URGENT
2026-01-09,Eggs,pcs,21,2,18,253.5224,31.3837,6.0744,28.4559,33.0694,0.949,0.1936,8.0782,10,0.0,4,1,none,0,0,182,SAFE
2026-01-09,Ginger,kg,14,1,180,2.466,0.35,0.0773,0.3482,0.3477,1.0067,0.221,7.046,5,0.0,4,1,none,0,0,141,SAFE
2026-01-09,Ice,kg,2,1,60,0.0,8.9943,7.8637,9.3064,9.3777,0.9591,0.8743,0.0,2,90.0,4,1,none,0,1,3,URGENT
2026-01-09,Lime,kg,10,1,140,11.778,2.0949,0.4868,2.1027,2.0877,1.0035,0.2324,5.6221,5,0.0,4,1,none,0,0,95,SAFE
2026-01-09,Masala Mix,kg,180,4,900,2.5136,0.2378,0.0534,0.198,0.2133,1.115,0.2244,10.5687,8,0.0,4,1,none,0,0,30,SAFE
2026-01-09,Milk,L,4,1,95,0.0,39.5616,34.4199,40.6704,51.5567,0.7673,0.87,0.0,5,396.0,4,1,none,0,1,14,SAFE
2026-01-09,Momo Wrapper,pcs,5,2,180,8378.7863,851.733,1007.1845,1121.2808,1327.1145,0.6418,1.1825,9.8373,1,0.0,4,1,none,0,0,4,WATCH
2026-01-09,Noodles,kg,120,3,150,85.302,10.7113,1.8736,11.0738,11.0344,0.9707,0.1749,7.9637,0,0.0,4,1,none,0,0,14,SAFE
2026-01-09,Onion,kg,21,2,90,81.7163,10.4476,1.9004,10.2146,9.3845,1.1133,0.1819,7.8215,1,0.0,4,1,none,0,0,37,SAFE
2026-01-09,Potato,kg,30,2,70,66.1092,10.7753,1.7973,11.2463,11.4293,0.9428,0.1668,6.1352,4,0.0,4,1,none,0,0,58,SAFE
2026-01-09,Soda Water,L,180,3,70,122.4956,13.0602,3.0514,10.5389,11.7623,1.1103,0.2336,9.3793,9,0.0,4,1,none,0,0,28,SAFE
2026-01-09,Sugar,kg,365,3,110,40.5461,7.1081,1.4186,7.0309,6.8308,1.0406,0.1996,5.7042,3,0.0,4,1,none,0,0,5,WATCH
2026-01-09,Tea Leaves,kg,365,3,650,15.0,1.6626,0.3937,1.6738,1.672,0.9944,0.2368,9.0219,0,0.0,4,1,none,0,0,8,SAFE
2026-01-09,Wheat Flour,kg,90,3,85,14.9149,1.8051,0.2572,1.8256,1.7577,1.027,0.1425,8.2627,0,0.0,4,1,none,0,0,14,SAFE
2026-01-09,Yoghurt,kg,6,1,160,29.7674,7.7817,3.3382,8.4093,8.9396,0.8705,0.429,3.8253,5,60.0,4,1,none,0,0,46,SAFE
2026-01-10,Bread Loaf,pcs,3,1,75,0.0,3.2853,3.85,5.9557,5.3984,0.6086,1.1719,0.0,3,0.0,5,1,none,0,1,1,URGENT
2026-01-10,Buff Mince,kg,3,1,480,70.0,9.1349,1.6928,6.1596,6.1652,1.4817,0.1853,7.6629,0,0.0,5,1,none,0,0,3,URGENT
2026-01-10,Burger Bun,pcs,4,1,30,182.0,26.3084,17.5935,20.8614,20.6311,1.2752,0.6687,6.9179,0,0.0,5,1,none,0,0,7,WATCH
2026-01-10,Butter,kg,60,3,780,1.2105,0.3958,0.065,0.4106,0.4271,0.9267,0.1641,3.0583,7,3.0,5,1,none,0,0,9,SAFE
2026-01-10,Cabbage,kg,8,1,60,72.875,12.4524,2.4005,12.085,12.4022,1.004,0.1928,5.8523,3,0.0,5,1,none,0,0,35,SAFE
2026-01-10,Cardamom,kg,240,6,3200,0.3805,0.0587,0.0118,0.0589,0.0586,1.0009,0.2015,6.4838,25,0.0,5,1,none,0,0,6,WATCH
2026-01-10,Cheese Slice,pcs,30,3,22,414.0715,65.0668,11.5959,62.0713,61.9169,1.0509,0.1782,6.3638,10,0.0,5,1,none,0,0,19,SAFE
2026-01-10,Chicken Breast,kg,3,1,420,74.0,8.9634,1.4617,6.4524,6.3353,1.4148,0.1631,8.2558,0,0.0,5,1,none,0,0,3,URGENT
2026-01-10,Chocolate Cake,pcs,4,2,900,0.0,1.3537,1.2388,1.7898,2.0537,0.6592,0.9151,0.0,4,0.0,5,1,none,0,1,1,URGENT
2026-01-10,Cocoa Powder,kg,240,5,1200,7.5931,0.6258,0.1991,0.6473,0.6449,0.9705,0.3181,12.1326,5,0.0,5,1,none,0,0,9,SAFE
2026-01-10,Coffee Beans,kg,120,5,1800,40.5452,4.8653,0.8025,4.566,4.819,1.0096,0.1649,8.3336,8,0.0,5,1,none,0,0,7,WATCH
2026-01-10,Cooking Oil,L,180,3,210,23.2129,5.3748,0.9898,5.3406,5.0666,1.0608,0.1842,4.3188,4,0.0,5,1,none,0,0,4,WATCH
2026-01-10,Croissant (frozen),pcs,45,4,55,28.7394,17.2978,3.3812,17.8832,15.8641,1.0904,0.1955,1.6614,12,143.0,5,1,none,0,0,1,URGENT
2026-01-10,Eggs,pcs,21,2,18,217.1225,30.9613,5.299,31.2865,32.2258,0.9608,0.1711,7.0127,11,0.0,5,1,none,0,0,181,SAFE
2026-01-10,Ginger,kg,14,1,180,2.0509,0.3498,0.077,0.351,0.3529,0.9912,0.2201,5.8629,6,0.0,5,1,none,0,0,140,SAFE
2026-01-10,Ice,kg,2,1,60,90.0,12.2186,8.1372,10.9185,10.1838,1.1998,0.666,7.3658,0,0.0,5,1,none,0,0,2,URGENT
2026-01-10,Lime,kg,10,1,140,9.572,2.097,0.4908,2.1487,2.1053,0.9961,0.234,4.5646,6,0.0,5,1,none,0,0,94,SAFE
2026-01-10,Masala Mix,kg,180,4,900,2.2282,0.2352,0.0481,0.2215,0.2164,1.087,0.2045,9.4732,9,0.0,5,1,none,0,0,29,SAFE
2026-01-10,Milk,L,4,1,95,396.0,54.2316,36.2663,48.0054,55.2242,0.982,0.6687,7.302,0,0.0,5,1,none,0,0,13,SAFE
2026-01-10,Momo Wrapper,pcs,5,2,180,6112.9241,849.8052,1004.6594,1125.8462,1329.191,0.6393,1.1822,7.1933,2,0.0,5,1,none,0,0,3,URGENT
2026-01-10,Noodles,kg,120,3,150,71.7361,10.8112,1.9937,10.9142,11.1105,0.9731,0.1844,6.6353,1,0.0,5,1,none,0,0,13,SAFE
2026-01-10,Onion,kg,21,2,90,68.1944,10.4557,1.9113,10.1902,9.4159,1.1104,0.1828,6.5222,2,0.0,5,1,none,0,0,36,SAFE
2026-01-10,Potato,kg,30,2,70,52.5515,11.1605,2.3872,11.3267,11.4355,0.976,0.2139,4.7087,5,0.0,5,1,none,0,0,57,SAFE
2026-01-10,Soda Water,L,180,3,70,108.6556,13.1631,3.2424,11.0471,11.8942,1.1067,0.2463,8.2546,10,0.0,5,1,none,0,0,27,SAFE
2026-01-10,Sugar,kg,365,3,110,32.1788,7.0069,1.2169,7.0568,6.8801,1.0184,0.1737,4.5924,4,0.0,5,1,none,0,0,4,WATCH
2026-01-10,Tea Leaves,kg,365,3,650,12.9458,1.6483,0.3688,1.6791,1.6828,0.9795,0.2238,7.8539,1,0.0,5,1,none,0,0,7,WATCH
2026-01-10,Wheat Flour,kg,90,3,85,12.6058,1.8646,0.3333,1.8252,1.7784,1.0485,0.1788,6.7605,1,0.0,5,1,none,0,0,13,SAFE
2026-01-10,Yoghurt,kg,6,1,160,60.0,9.437,1.3498,8.3499,9.0157,1.0467,0.143,6.358,0,0.0,5,1,none,0,0,45,SAFE
2026-01-11,Bread Loaf,pcs,3,1,75,0.0,3.2853,3.85,5.547,5.1314,0.6402,1.1719,0.0,4,0.0,6,1,none,0,1,1,URGENT
2026-01-11,Buff Mince,kg,3,1,480,58.685,9.5948,1.7888,6.9694,6.3387,1.5137,0.1864,6.1163,1,0.0,6,1,none,0,0,2,URGENT
2026-01-11,Burger Bun,pcs,4,1,30,136.2786,28.7471,14.7275,20.6212,20.4234,1.4076,0.5123,4.7406,1,0.0,6,1,none,0,0,6,WATCH
2026-01-11,Butter,kg,60,3,780,0.6875,0.4075,0.0653,0.4207,0.4299,0.9479,0.1601,1.6871,8,3.0,6,1,none,0,0,8,SAFE
2026-01-11,Cabbage,kg,8,1,60,57.2148,12.3056,2.4644,12.069,12.4346,0.9896,0.2003,4.6495,4,0.0,6,1,none,0,0,34,SAFE
2026-01-11,Cardamom,kg,240,6,3200,0.2987,0.0589,0.0118,0.0594,0.0591,0.9968,0.1996,5.0683,26,0.0,6,1,none,0,0,5,WATCH
2026-01-11,Cheese Slice,pcs,30,3,22,329.0011,64.924,11.7013,66.0638,62.0354,1.0466,0.1802,5.0675,11,0.0,6,1,none,0,0,18,SAFE
2026-01-11,Chicken Breast,kg,3,1,420,62.9284,9.016,1.4432,7.0713,6.6448,1.3569,0.1601,6.9796,1,0.0,6,1,none,0,0,2,URGENT
2026-01-11,Chocolate Cake,pcs,4,2,900,0.0,1.3537,1.2388,1.6278,2.0537,0.6592,0.9151,0.0,5,0.0,6,1,none,0,1,1,URGENT
2026-01-11,Cocoa Powder,kg,240,5,1200,6.6314,0.6291,0.2006,0.6523,0.6516,0.9654,0.3188,10.5413,6,0.0,6,1,none,0,0,8,SAFE
2026-01-11,Coffee Beans,kg,120,5,1800,34.6426,4.8648,0.8026,4.5822,4.8561,1.0018,0.165,7.1211,9,0.0,6,1,none,0,0,6,WATCH
2026-01-11,Cooking Oil,L,180,3,210,16.2323,5.369,0.9909,5.386,5.1043,1.0519,0.1846,3.0233,5,0.0,6,1,none,0,0,3,URGENT
2026-01-11,Croissant (frozen),pcs,45,4,55,3.7128,15.5703,5.8732,17.0644,15.5299,1.0026,0.3772,0.2385,13,143.0,6,1,none,0,1,1,URGENT
2026-01-11,Eggs,pcs,21,2,18,176.9891,32.4001,5.8778,34.0697,32.5364,0.9958,0.1814,5.4626,12,0.0,6,1,none,0,0,180,SAFE
2026-01-11,Ginger,kg,14,1,180,1.5412,0.3539,0.076,0.355,0.3559,0.9942,0.2147,4.3553,7,0.0,6,1,none,0,0,139,SAFE
2026-01-11,Ice,kg,2,1,60,67.4301,11.8917,7.9725,11.0838,10.2759,1.1572,0.6704,5.6703,1,0.0,6,1,none,0,0,1,URGENT
2026-01-11,Lime,kg,10,1,140,6.5361,2.0182,0.5094,2.1534,2.1033,0.9595,0.2524,3.2385,7,0.0,6,1,none,0,0,93,SAFE
2026-01-11,Masala Mix,kg,180,4,900,1.8989,0.2373,0.0475,0.2379,0.2183,1.0869,0.2,8.001,10,0.0,6,1,none,0,0,28,SAFE
2026-01-11,Milk,L,4,1,95,293.31,55.1114,36.7293,53.5024,55.8465,0.9868,0.6665,5.3221,1,0.0,6,1,none,0,0,12,SAFE
2026-01-11,Momo Wrapper,pcs,5,2,180,3951.3636,1098.761,978.819,1154.8173,1346.7779,0.8158,0.8908,3.5962,3,0.0,6,1,none,0,0,2,URGENT
2026-01-11,Noodles,kg,120,3,150,58.3017,10.8286,1.9959,10.9717,11.1675,0.9697,0.1843,5.3841,2,0.0,6,1,none,0,0,12,SAFE
2026-01-11,Onion,kg,21,2,90,55.1455,10.5284,1.8928,10.3098,9.4966,1.1086,0.1798,5.2378,3,0.0,6,1,none,0,0,35,SAFE
2026-01-11,Potato,kg,30,2,70,37.031,11.0275,2.3853,11.409,11.5107,0.958,0.2163,3.3581,6,0.0,6,1,none,0,0,56,SAFE
2026-01-11,Soda Water,L,180,3,70,89.3407,12.5875,3.3366,11.7844,11.8692,1.0605,0.2651,7.0976,11,0.0,6,1,none,0,0,26,SAFE
2026-01-11,Sugar,kg,365,3,110,22.8487,7.0508,1.2027,7.1494,6.9249,1.0182,0.1706,3.2406,5,0.0,6,1,none,0,0,3,URGENT
2026-01-11,Tea Leaves,kg,365,3,650,10.6766,1.6645,0.366,1.7014,1.6935,0.9829,0.2199,6.4145,2,0.0,6,1,none,0,0,6,WATCH
2026-01-11,Wheat Flour,kg,90,3,85,10.1851,1.8489,0.3446,1.8234,1.7924,1.0315,0.1864,5.5087,2,0.0,6,1,none,0,0,12,SAFE
2026-01-11,Yoghurt,kg,6,1,160,48.4128,9.6477,1.4163,8.5396,9.0927,1.061,0.1468,5.018,1,0.0,6,1,none,0,0,44,SAFE
2026-01-12,Bread Loaf,pcs,3,1,75,0.0,3.2853,3.85,4.7951,4.9131,0.6687,1.1719,0.0,5,33.0,0,1,none,0,1,6,WATCH
2026-01-12,Buff Mince,kg,3,1,480,47.3473,9.6181,1.7534,6.9985,6.281,1.5313,0.1823,4.9227,2,0.0,0,1,none,0,0,1,URGENT
2026-01-12,Burger Bun,pcs,4,1,30,119.2079,32.7954,9.0817,20.6329,21.4355,1.53,0.2769,3.6349,2,238.0,0,1,none,0,0,5,WATCH
2026-01-12,Butter,kg,60,3,780,3.2432,0.4185,0.0559,0.4115,0.4332,0.9662,0.1335,7.7491,0,0.0,0,1,none,0,0,7,WATCH
2026-01-12,Cabbage,kg,8,1,60,46.4071,12.341,2.4279,11.9078,12.3488,0.9994,0.1967,3.7604,5,87.0,0,1,none,0,0,33,SAFE
2026-01-12,Cardamom,kg,240,6,3200,0.242,0.0595,0.0113,0.0587,0.0592,1.0048,0.1903,4.0702,27,1.0,0,1,none,0,0,4,WATCH
2026-01-12,Cheese Slice,pcs,30,3,22,273.1065,66.2489,10.6618,65.5569,62.4349,1.0611,0.1609,4.1224,12,451.0,0,1,none,0,0,17,SAFE
2026-01-12,Chicken Breast,kg,3,1,420,54.2639,9.2719,1.198,6.9661,6.9582,1.3325,0.1292,5.8525,2,0.0,0,1,none,0,0,1,URGENT
2026-01-12,Chocolate Cake,pcs,4,2,900,0.0,1.3537,1.2388,1.4305,1.9823,0.6829,0.9151,0.0,6,14.0,0,1,none,0,1,1,URGENT
2026-01-12,Cocoa Powder,kg,240,5,1200,5.9003,0.6635,0.1957,0.6615,0.6605,1.0046,0.295,8.8925,7,0.0,0,1,none,0,0,7,WATCH
2026-01-12,Coffee Beans,kg,120,5,1800,30.001,4.919,0.7403,4.871,4.8331,1.0178,0.1505,6.099,10,0.0,0,1,none,0,0,5,WATCH
2026-01-12,Cooking Oil,L,180,3,210,11.0623,5.5147,0.8605,5.3872,5.1007,1.0812,0.156,2.006,6,50.0,0,1,none,0,0,2,URGENT
2026-01-12,Croissant (frozen),pcs,45,4,55,0.0,13.4527,8.0352,15.5169,15.0366,0.8947,0.5973,0.0,14,278.0,0,1,none,0,1,1,URGENT
